qid,tier,lat,lon,sitelinks,iso
Q7098568,festival,-24.88389,27.13611,4,ZA
Q7112952,festival,37.76852,-122.49296,4,US
Q7237677,festival,50.08190,14.41865,4,CZ
Q7242790,festival,51.51833,-0.14401,9,GB
Q7259847,festival,42.93130,-72.27800,4,US
Q7262636,festival,47.18200,-122.29700,4,US
Q7284707,festival,-37.30600,143.48100,3,AU
Q7284881,festival,1.74919,110.31608,6,MY
Q7354179,festival,57.38600,-4.33400,3,GB
Q7398902,festival,33.25556,130.24444,3,JP
Q7413669,festival,32.71500,-117.16250,5,US
Q7422993,festival,43.86667,18.41667,3,BA
Q7425728,festival,47.10140,-119.99600,3,US
Q7445373,festival,34.86310,-111.79710,3,US
Q7451669,festival,37.56667,126.98333,3,KR
Q7494350,festival,41.86032,123.64761,4,CN
Q7533763,festival,48.41670,-122.41700,3,US
Q7580671,festival,21.98000,120.79700,5,TW
Q7604815,festival,59.03070,10.00930,5,NO
Q7618898,festival,42.11000,-91.35000,3,US
Q7637433,festival,50.09201,14.40437,3,CZ
Q7707781,festival,33.00800,-96.97300,4,US
Q7717574,festival,52.03600,-2.42271,3,GB
Q7813900,festival,35.68333,139.76667,6,JP
Q7848359,festival,50.55310,15.90690,3,CZ
Q7852061,festival,42.65690,-73.77070,3,US
Q7855559,festival,60.40840,22.26790,5,FI
Q7863717,festival,25.71377,55.94766,3,AE
Q7901139,festival,26.45632,74.62812,7,IN
Q7902401,festival,37.67628,-113.06798,3,US
Q7909436,festival,-39.81420,-73.24590,13,CL
Q7911940,festival,10.47750,-73.24444,4,CO
Q7928850,festival,55.85251,11.57219,3,DK
Q7934265,festival,38.03090,-78.48340,7,US
Q7938046,festival,66.06670,-23.11670,3,IS
Q8036405,festival,60.17500,24.94310,3,FI
Q8044019,festival,34.32989,109.06057,3,CN
Q8049395,festival,43.80000,-70.18500,3,US
Q8338708,festival,41.22428,1.72591,5,ES
Q8564128,festival,39.93000,32.85000,4,TR
Q8961214,festival,25.77810,-80.19040,4,US
Q8961229,festival,41.64639,1.13944,4,ES
Q8961509,festival,-33.02450,-71.55180,4,CL
Q8961515,festival,43.60440,1.44390,4,FR
Q8961595,festival,41.15487,1.10871,4,ES
Q8961597,festival,41.99442,1.51782,3,ES
Q8961627,festival,38.62722,-0.57528,3,ES
Q9006025,festival,-2.98481,-44.36153,3,BR
Q9137094,festival,34.10760,-118.31010,3,US
Q9385159,festival,38.26050,140.87197,3,JP
Q9657110,festival,41.94620,-8.74261,3,PT
Q10536244,festival,52.97350,-3.17540,7,GB
Q10719720,festival,57.68920,11.90150,3,SE
Q10869430,festival,35.70380,139.65000,6,JP
Q10990225,festival,-33.31950,26.51930,7,ZA
Q11002663,festival,21.46447,83.96920,6,IN
Q11074639,festival,30.71422,104.01589,3,CN
Q11088726,festival,42.06118,3.04606,5,ES
Q11274443,festival,34.70994,135.47898,4,JP
Q11288309,festival,48.14694,16.40278,6,AT
Q11305286,festival,27.33950,-82.54452,3,US
Q11344766,festival,45.50580,-73.52750,5,CA
Q11447740,festival,37.06427,138.59673,3,JP
Q11487200,festival,40.60390,140.46490,4,JP
Q11487218,festival,40.60390,140.46490,3,JP
Q11681830,festival,38.34530,-0.48310,3,ES
Q11783820,festival,50.40482,16.38957,3,PL
Q11783830,festival,43.25952,-2.92474,8,ES
Q11921892,festival,41.40014,2.15767,4,ES
Q11921960,festival,42.25472,1.86361,3,ES
Q11991047,festival,37.91260,-122.60800,6,US
Q11991993,festival,52.62031,1.23469,3,GB
Q12061711,festival,36.13330,-81.18120,3,US
Q12112515,festival,49.84250,24.03220,12,UA
Q12143862,festival,50.45333,30.52833,5,UA
Q12287890,festival,42.64541,24.35323,3,BG
Q12338006,festival,60.69080,13.72220,5,SE
Q12388482,festival,42.43165,-8.07751,3,ES
Q12388480,festival,42.47503,-7.98601,3,ES
Q12403815,festival,31.20361,34.45972,3,IL
Q12584328,festival,37.65800,126.76400,4,KR
Q12615316,festival,35.82550,127.13200,3,KR
Q12618394,festival,35.14778,128.68611,4,KR
Q12949048,festival,43.30080,-0.37000,4,FR
Q13142956,festival,48.41319,10.01535,3,DE
Q13258770,festival,39.88944,4.26417,3,ES
Q13421542,festival,49.25431,19.04547,3,SK
Q13423874,festival,49.19341,16.60652,6,CZ
Q13475790,festival,45.78300,6.90000,3,IT
Q14438166,festival,59.91759,10.77750,5,NO
Q39336,festival,41.92910,12.47470,22,IT
Q41360,festival,53.08722,8.81333,12,DE
Q206959,festival,43.81766,7.77755,56,
Q374347,festival,52.04227,6.61669,4,
Q385333,festival,51.96417,5.89278,15,
Q448715,festival,52.08333,5.11667,14,
Q477741,festival,41.88889,12.48111,8,
Q582456,festival,52.43970,5.76838,12,
Q818579,festival,44.81814,20.46839,7,
Q1151125,festival,50.88056,6.02306,20,
Q1439293,festival,50.85667,6.00556,5,
Q1520941,festival,47.41403,9.32698,5,
Q1666554,festival,51.92000,4.48000,25,
Q1684467,festival,52.70361,5.29000,3,
Q1710353,festival,51.59427,-0.13064,3,
Q1816129,festival,42.10434,1.84624,24,
Q1861615,festival,51.82389,5.83417,6,
Q1951391,festival,51.25606,5.69341,3,
Q1995429,festival,54.23472,25.78194,6,
Q2024165,festival,44.96694,35.23306,7,
Q2066810,festival,52.00189,6.59956,6,
Q2133515,festival,52.35694,5.22778,4,
Q2139454,festival,52.05470,9.40222,5,
Q2155145,festival,52.43083,4.61323,5,
Q2232455,festival,52.26770,4.54014,7,
Q2337356,festival,53.21631,6.56776,7,
Q2491543,festival,51.88786,6.34937,3,
Q2526036,festival,51.88584,5.44117,3,
Q2708404,festival,41.88920,12.48190,11,
Q2795804,festival,51.91444,4.47083,3,
Q2881812,festival,51.38010,5.33395,4,
Q3072535,festival,50.80754,3.27733,3,
Q3179523,festival,44.01056,20.91028,5,
Q3746723,festival,51.40583,6.12278,5,
Q3900369,festival,52.04300,4.46800,5,
Q3995827,festival,52.20306,6.09722,3,
Q4672366,festival,52.33580,4.66750,4,
Q4748745,festival,53.37608,5.24956,6,
Q4806709,festival,40.71580,-74.00300,3,
Q4860536,festival,44.07200,10.48400,4,
Q4899406,festival,53.84472,-0.45667,3,
Q4923257,festival,53.81889,-3.05583,4,
Q5208152,festival,36.74894,28.97545,4,
Q5331565,festival,51.74900,-3.19400,3,
Q5399155,festival,41.83361,12.47083,3,
Q5430696,festival,52.11020,-1.31020,4,
Q7203227,festival,34.11278,-118.33889,3,
Q7339580,festival,51.55778,5.09278,6,
Q7401694,festival,13.88333,-60.96667,6,
Q7897647,festival,45.29139,33.03806,15,
Q11906308,festival,41.66570,1.27100,3,
Q12771336,festival,48.75560,17.56748,3,
Q15526277,festival,51.51848,5.10871,3,
Q16994230,festival,51.04950,-1.24650,3,
Q17144006,festival,52.10640,-9.78690,5,
Q18433321,festival,51.84694,5.69000,3,
Q30973589,festival,51.88278,4.48806,63,
Q65196040,festival,42.79153,18.89992,13,
Q97738122,festival,52.32045,6.75782,3,
Q98804208,festival,48.29610,17.26720,4,
Q108743617,festival,38.54993,-0.11987,18,
Q134570798,festival,51.56100,-3.72400,3,
Q52250381,festival,41.40350,2.15717,3,ES
Q54959251,festival,43.61379,20.89107,3,RS
Q55388574,festival,40.43805,115.94449,5,CN
Q55394307,festival,26.17851,91.73509,5,IN
Q55597121,festival,45.18778,5.72694,3,FR
Q56367942,festival,49.84250,24.03220,20,UA
Q57265260,festival,42.04948,-8.64707,4,ES
Q58230770,festival,46.17515,13.73830,5,SI
Q59590889,festival,42.14010,-0.40890,5,ES
Q60828335,festival,42.48023,-1.65954,3,ES
Q60846585,festival,42.70845,21.12500,8,AL
Q61873212,festival,-6.30026,106.63660,6,ID
Q61947748,festival,43.90483,11.00764,3,IT
Q62027142,festival,36.80080,10.18000,17,TN
Q62061088,festival,43.83333,13.01667,5,IT
Q62909580,festival,45.67081,25.51128,3,RO
Q63484859,festival,48.85670,2.35220,5,FR
Q66317879,festival,41.75833,0.96514,3,ES
Q66604982,festival,5.61828,-54.40382,3,SR
Q84034895,festival,44.69921,8.03495,3,IT
Q96393094,festival,59.38730,10.46980,4,NO
Q97175817,festival,40.41690,-3.70330,5,ES
Q101310644,festival,9.60750,8.39320,10,NG
Q104858415,festival,9.81970,8.28340,9,NG
Q105070555,festival,14.59889,120.98361,7,PH
Q108380244,festival,4.90570,7.85370,4,NG
Q108392320,festival,7.76619,8.57725,5,NG
Q108392609,festival,8.18111,90.74417,8,NG
Q112740403,festival,37.60118,-0.97753,3,ES
Q116664782,festival,-23.70083,-46.69667,4,BR
Q118314223,festival,20.02512,-155.66365,3,US
Q118896142,festival,4.51139,7.54000,5,NG
Q120824207,festival,2.76056,101.73750,4,MY
Q126690062,festival,42.43031,-8.64842,3,ES
Q128338869,festival,35.29417,-2.93917,11,ES
Q130371088,festival,35.29354,-2.93394,6,ES
Q133752663,festival,4.51320,7.51390,5,NG
Q137455846,festival,-28.51667,28.41667,3,ZA
Q42369,festival,43.55083,7.01806,113,FR
Q49024,festival,45.40600,12.36711,82,IT
Q57583,festival,48.13667,11.69806,35,DE
Q15223458,festival,58.21093,-6.39314,3,GB
Q15228751,festival,53.37250,-2.95583,4,GB
Q15234155,festival,43.32180,-79.79820,3,CA
Q15629568,festival,52.53944,13.57667,5,DE
Q15675813,festival,42.88590,-2.34692,3,ES
Q15725957,festival,19.71900,-155.06800,5,US
Q15732440,festival,-23.65000,-70.40000,3,CL
Q15967896,festival,41.63333,-0.18333,3,ES
Q16034406,festival,48.38917,-4.48528,3,FR
Q16254643,festival,43.48000,-1.56000,6,FR
Q16267966,festival,5.53306,-0.21222,6,GH
Q16497294,festival,-22.50500,-43.17889,7,BR
Q16567482,festival,37.40248,-5.99628,5,ES
Q16850255,festival,39.91667,32.85000,3,TR
Q16947416,festival,6.34690,5.60514,4,NG
Q16950132,festival,41.49972,-81.69389,19,US
Q17070974,festival,43.64162,-79.38222,3,CA
Q17071521,festival,5.56158,7.47100,8,NG
Q17084250,festival,39.13333,-84.50000,4,US
Q17090248,festival,33.63613,-84.70753,4,US
Q17449183,festival,46.14690,25.86050,4,RO
Q17486095,festival,65.01944,25.46250,5,FI
Q17496721,festival,59.27196,10.40392,3,NO
Q17499286,festival,22.63330,110.15000,21,CN
Q17558875,festival,53.54245,10.01723,3,DE
Q17631895,festival,41.43330,2.23330,4,ES
Q18155396,festival,30.88444,34.72861,6,IL
Q18177036,festival,41.38250,2.17690,3,ES
Q18394860,festival,22.35322,114.10628,4,CN
Q18694056,festival,60.17000,24.94000,3,FI
Q19009993,festival,42.43139,-8.64389,7,ES
Q19895676,festival,6.58000,-0.72972,4,GH
Q19899721,festival,37.50889,15.10194,3,IT
Q19906297,festival,53.56111,9.98333,5,DE
Q19926463,festival,50.84431,4.35598,4,BE
Q20102907,festival,41.41389,2.01583,3,ES
Q20103498,festival,41.38250,2.17690,3,ES
Q20108095,festival,41.79944,2.22167,3,ES
Q20181604,festival,53.54576,9.95854,4,DE
Q20203401,festival,56.82584,60.60494,3,RU
Q20430438,festival,47.30556,28.97500,3,MD
Q20735843,festival,51.60591,6.12125,5,DE
Q21001850,festival,43.12894,-1.70722,4,ES
Q21003051,festival,39.48850,-1.10230,3,ES
Q21019824,festival,48.72152,21.25911,3,SK
Q21019873,festival,48.70449,18.91719,4,SK
Q21042819,festival,46.76845,23.57237,10,RO
Q21187511,festival,48.12250,11.52250,6,DE
Q21427274,festival,43.61092,3.87723,5,FR
Q21483881,festival,39.05970,-1.05580,3,ES
Q21593096,festival,37.32861,-121.88889,3,US
Q21658569,festival,50.84672,4.35251,3,BE
Q22262516,festival,49.21843,18.73099,3,SK
Q23058378,festival,6.56436,3.35941,5,NG
Q23647957,festival,25.67806,-100.28333,3,MX
Q23662803,festival,38.98870,-0.51920,3,ES
Q23663217,festival,38.91528,-0.20444,3,ES
Q23663308,festival,39.45833,-0.46278,3,ES
Q23710981,festival,42.17694,-7.17111,3,ES
Q23786208,festival,49.80183,9.93301,3,DE
Q24074718,festival,41.38250,2.17690,3,ES
Q24090941,festival,46.80834,7.15623,3,CH
Q24887619,festival,35.71989,139.78269,3,JP
Q24927689,festival,7.85861,3.93212,8,NG
Q24946823,festival,2.29228,111.82183,5,MY
Q24950060,festival,4.40278,113.99333,3,MY
Q25056735,festival,35.48305,72.58501,3,PK
Q25112794,festival,50.84674,4.35252,5,BE
Q25168625,festival,51.12202,-1.19897,3,GB
Q25226960,festival,0.06201,32.47927,3,UG
Q25345109,festival,41.01812,-73.62603,3,US
Q27050691,festival,44.47975,-73.22164,3,US
Q27962295,festival,50.86950,0.33870,3,GB
Q27982159,festival,47.44640,12.39190,4,AT
Q28428088,festival,41.38250,2.17690,15,ES
Q29344440,festival,42.69750,2.89470,3,FR
Q30924149,festival,35.31583,136.94111,20,JP
Q31841009,festival,49.46722,8.52806,3,DE
Q33127652,festival,47.23454,9.59442,7,AT
Q42902024,festival,65.01667,25.46667,3,FI
Q48743940,festival,35.25611,136.80514,3,JP
Q48964805,festival,43.69319,18.61415,7,BA
Q48968306,festival,51.19634,0.90868,3,GB
Q50862400,festival,-0.96150,100.36425,4,ID
Q50875152,festival,55.85278,-4.23811,4,GB
Q1347,festival,53.47194,49.90833,8,RU
Q9463,festival,45.75940,4.82017,5,FR
Q12874,festival,41.53330,2.45000,5,ES
Q18544,festival,52.82981,-1.37956,22,GB
Q22564,festival,49.31436,8.44468,4,DE
Q25648,festival,40.70000,-74.00000,28,US
Q35191,festival,45.43970,12.33190,42,IT
Q35253,festival,43.70340,7.26630,12,FR
Q35469,festival,43.05690,2.21860,9,FR
