qid,lat,lon,sitelinks,iso
Q16702857,48.29444,25.93639,5,UA
Q16704221,45.03579,35.10219,5,UA
Q16706062,45.33931,28.80667,5,UA
Q16706932,45.03378,35.09564,5,UA
Q16709694,51.32480,28.81800,7,UA
Q16714625,44.60139,33.50639,5,UA
Q16715712,44.60616,33.51905,6,UA
Q16717056,48.29083,25.94361,6,UA
Q16720438,49.43733,24.93725,5,UA
Q16722366,48.81522,29.97256,5,UA
Q16722598,49.06333,25.37639,6,UA
Q16722630,49.06356,25.39358,6,UA
Q16723949,51.24861,33.21694,7,UA
Q16831527,50.45670,30.52156,5,UA
Q17095615,49.06139,25.39361,6,UA
Q17281104,46.48631,30.73643,7,UA
Q18400086,44.59498,33.52911,9,UA
Q20077696,50.44476,30.51351,5,UA
Q20072741,51.50925,31.92811,5,UA
Q19911269,45.19661,33.37917,5,UA
Q19916081,44.58306,33.37861,5,UA
Q19401188,48.13889,23.04389,6,UA
Q19660003,44.60290,33.60910,6,UA
Q20081769,48.47296,35.02729,6,UA
Q20082320,51.04950,31.88683,5,UA
Q20082391,44.98454,35.06808,5,UA
Q20096056,44.84002,34.95349,5,UA
Q20096059,45.03182,35.09140,5,UA
Q20718637,44.49688,34.16966,5,UA
Q20829639,46.19190,30.33664,5,UA
Q21036932,50.10156,25.14397,5,UA
Q22058248,48.51167,37.72917,5,UA
Q25421769,45.00778,34.88083,5,UA
Q25421833,44.67316,34.41099,7,UA
Q25421890,45.00556,34.88528,5,UA
Q23307887,50.33361,30.48778,5,UA
Q23792746,47.94122,29.62213,6,UA
Q25403946,48.93861,25.17944,5,UA
Q25420897,44.74722,33.88500,12,UA
Q25421530,44.38975,33.78455,5,UA
Q28703701,49.83528,24.03194,5,UA
Q25446107,48.34528,24.57677,5,UA
Q26257039,46.09083,34.99083,5,UA
Q28707695,48.55000,26.48750,5,UA
Q29015446,49.01318,25.79629,5,UA
Q30962194,44.75161,33.85128,5,UA
Q30962962,49.02472,25.79278,5,UA
Q31440724,44.50444,34.16917,5,UA
Q44449220,48.29713,25.93937,5,UA
Q44821719,50.47130,30.44800,10,UA
Q45851931,44.74856,33.88285,6,UA
Q47900272,50.24165,24.14078,7,UA
Q49495104,50.24840,28.67560,5,UA
Q51755618,51.34290,32.88520,7,UA
Q57830453,45.34086,28.83426,5,UA
Q60672960,44.48539,34.15861,5,UA
Q60864294,44.49457,34.16478,7,UA
Q61832130,44.49100,34.15626,5,UA
Q62060286,46.46589,30.74325,6,UA
Q63078564,50.44994,30.52311,6,UA
Q63964770,46.75258,36.79314,6,UA
Q64516633,51.28044,30.20823,8,UA
Q84558969,49.84306,24.03111,5,UA
Q91036822,44.93889,34.10000,7,UA
Q96678573,45.35250,36.44639,9,UA
Q96749709,44.55306,33.96000,5,UA
Q110319282,51.49111,31.29694,6,UA
Q111146564,50.70361,31.15083,7,UA
Q111154619,51.15080,28.87868,10,UA
Q107332945,44.44533,34.13367,5,UA
Q122500383,44.57508,34.34580,5,UA
Q122820159,44.60364,33.54926,7,UA
Q122728614,50.44778,30.53372,17,UA
Q4872,55.74703,37.60603,48,RU
Q5513,53.30278,108.00472,182,RU
Q7461,59.56390,30.10798,29,RU
Q7467,59.55814,30.12117,9,RU
Q14186,59.56489,30.13000,7,RU
Q914,48.70861,44.51472,158,RU
Q111048,60.75889,46.30389,61,RU
Q115035,58.01597,56.24605,12,RU
Q126877,55.73135,37.60464,34,RU
Q129267,59.93472,30.37278,5,RU
Q129846,55.75250,37.62306,78,RU
Q131416,42.05778,48.28889,100,RU
Q132783,59.94056,30.31361,86,RU
Q133274,55.75167,37.61778,97,RU
Q200705,55.75564,37.61797,15,RU
Q201843,45.01667,132.41667,58,RU
Q202163,55.71583,37.55361,67,RU
Q203479,48.71609,44.53139,28,RU
Q205385,55.74358,37.56649,25,RU
Q205711,65.02444,35.71056,57,RU
Q208175,55.72472,37.55417,47,RU
Q210032,55.77172,37.63180,5,RU
Q210177,55.60333,37.62778,5,RU
Q211043,59.93859,30.33222,49,RU
Q211962,56.31035,38.13065,48,RU
Q215208,59.94000,30.32861,46,RU
Q215423,59.93405,30.30595,56,RU
Q215539,55.75607,37.60433,51,RU
Q220951,55.66722,37.67083,17,RU
Q225459,54.70639,20.51167,32,RU
Q103377,56.39805,38.73696,65,RU
Q133416,52.05000,47.38333,55,RU
Q134296,56.24333,42.12917,44,RU
Q134528,56.20278,42.69250,48,RU
Q134735,55.61667,40.65000,57,RU
Q135473,49.05000,44.83333,38,RU
Q137355,51.71363,39.22612,5,RU
Q139318,59.92872,30.36243,25,RU
Q142874,64.46310,59.01230,31,RU
Q147875,55.75083,37.61833,43,RU
Q147881,55.75146,37.61793,44,RU
Q147994,55.61683,37.68282,26,RU
Q148970,59.94114,30.30808,26,RU
Q152271,59.93972,30.28306,17,RU
Q153502,53.19769,50.09736,5,RU
Q155093,60.50000,29.41667,41,RU
Q155495,50.46667,86.00000,41,RU
Q155587,59.73624,30.08620,37,RU
Q158437,54.96667,35.86667,38,RU
Q158848,54.31667,35.28333,41,RU
Q162677,55.58085,42.05384,78,RU
Q163706,51.72865,103.72159,19,RU
Q168713,59.95546,30.33778,57,RU
Q174072,66.68944,82.25334,27,RU
Q178416,59.92583,30.29806,36,RU
Q180829,56.14090,47.24507,6,RU
Q181324,55.81972,37.61167,60,RU
Q182118,55.98333,37.20833,10,RU
Q182147,59.94028,30.31389,76,RU
Q183334,55.74139,37.62086,60,RU
Q185568,55.79979,49.10580,19,RU
Q186369,50.96851,39.31316,11,RU
Q186970,59.93611,30.31972,13,RU
Q187333,59.93278,30.33972,23,RU
Q187531,55.75278,37.62250,24,RU
Q190595,52.97929,36.06532,11,RU
Q190779,56.83244,60.57358,54,RU
Q191414,55.75361,37.61972,61,RU
Q194048,52.46667,44.21667,37,RU
Q194474,55.74444,37.60556,61,RU
Q195208,55.76472,37.61083,16,RU
Q240549,56.14104,40.43428,19,RU
Q247033,54.68328,20.53208,9,RU
Q247274,52.28145,104.27739,5,RU
Q249717,55.74059,37.60924,11,RU
Q253210,59.91695,30.29725,16,RU
Q258016,57.82139,28.32944,20,RU
Q260494,44.74465,33.90989,9,RU
Q270725,55.72597,37.55658,46,RU
Q276239,51.72758,36.19214,6,RU
Q277576,69.00000,93.00000,47,RU
Q277683,61.10694,127.36167,44,RU
Q279122,59.94472,30.35194,9,RU
Q281147,59.92783,30.26893,10,RU
Q281859,55.76806,37.54833,23,RU
Q281900,59.95517,30.32389,42,RU
Q283120,59.94485,30.32675,27,RU
Q287993,59.84531,30.22033,7,RU
Q303756,58.52222,31.27667,35,RU
Q322967,54.71944,20.47583,10,RU
Q323681,59.93389,30.31944,16,RU
Q325228,54.72211,20.52418,9,RU
Q325521,54.71472,20.46528,9,RU
Q326070,51.73222,36.18773,8,RU
Q335134,55.75738,37.62246,5,RU
Q338716,45.03333,136.33333,22,RU
Q359185,59.93746,30.30855,31,RU
Q375604,58.48639,31.28472,22,RU
Q376831,55.80563,37.51514,25,RU
Q380470,60.08694,30.01028,5,RU
Q381386,59.93028,30.33556,5,RU
Q382133,59.93463,30.32943,5,RU
Q382500,59.93667,30.31500,47,RU
Q384167,59.94377,30.40677,19,RU
Q394930,59.97743,30.30122,6,RU
Q394935,59.98255,30.30018,8,RU
Q401590,55.63971,37.70013,5,RU
Q401613,55.77250,37.67444,17,RU
Q404571,59.93423,30.32459,46,RU
Q405637,59.68583,30.45333,5,RU
Q428258,67.65207,33.66672,7,RU
Q432042,55.75848,37.66031,25,RU
Q435497,54.70508,20.50757,9,RU
Q452302,54.70065,20.66760,8,RU
Q474599,54.71570,20.42515,10,RU
Q475573,54.70572,20.52281,9,RU
Q477462,62.06767,35.22345,34,RU
Q477794,63.10000,21.61667,14,RU
Q481476,54.70704,19.95129,8,RU
Q490102,57.98933,33.30423,12,RU
Q495206,53.19675,50.09765,8,RU
Q512373,54.55250,19.96944,18,RU
Q514130,58.01409,56.22761,18,RU
Q516850,55.79099,37.67702,7,RU
Q518380,59.88251,29.90794,6,RU
Q520193,55.75111,37.62833,13,RU
Q526847,59.85220,30.32670,13,RU
Q541611,56.76105,38.85938,5,RU
Q547238,57.16007,65.52359,8,RU
Q14188,59.56722,30.13536,8,RU
Q14690,59.95383,31.03887,20,RU
Q15221,59.56931,30.10691,5,RU
Q15339,59.94500,31.03472,60,RU
Q23742,44.89221,37.31025,10,RU
Q27295,54.76000,55.99444,10,RU
Q29587,55.73528,37.80750,20,RU
Q31416,58.53985,31.28679,12,RU
Q38646,59.95000,30.31667,52,RU
Q41116,55.75417,37.62000,100,RU
Q44884,64.97050,35.66480,7,RU
Q46850,60.20000,29.70000,43,RU
Q50849,58.98399,30.26321,8,RU
Q50906,59.31700,29.94600,7,RU
Q50913,59.56002,30.10365,8,RU
Q50918,59.55347,30.13319,10,RU
Q59901,56.32819,43.99357,8,RU
Q59903,56.31520,44.00656,5,RU
Q80916,60.08150,31.06719,5,RU
Q81150,50.30000,92.70000,55,RU
Q83627,54.84510,83.10030,30,RU
Q736587,59.95028,30.31667,45,RU
Q737377,59.93583,30.32556,18,RU
Q738716,62.05000,38.10000,25,RU
Q741351,55.87190,37.45462,42,RU
Q745199,59.92754,30.34801,18,RU
Q748910,55.75093,37.61705,42,RU
Q749556,54.07513,37.52638,46,RU
Q749676,55.63822,37.51932,5,RU
Q750350,46.34950,48.03092,13,RU
Q759600,47.41400,40.11000,21,RU
Q762099,56.19472,40.53083,33,RU
Q762242,59.91650,30.30600,34,RU
Q763412,55.66870,37.66773,5,RU
Q764749,56.00578,92.82928,12,RU
Q770040,54.19537,37.62008,16,RU
Q773979,55.92167,36.84528,16,RU
Q775020,56.12667,40.39694,22,RU
Q775487,56.12714,40.40924,29,RU
Q775909,59.71750,30.39694,18,RU
Q776827,60.91861,34.19164,8,RU
Q778457,54.71218,20.49089,5,RU
Q784624,69.42606,31.05834,15,RU
Q788556,58.49424,31.29792,15,RU
Q794711,59.94969,30.38670,15,RU
Q800130,59.91288,32.34022,11,RU
Q800979,54.69357,20.49863,18,RU
Q805726,54.71741,20.48983,11,RU
Q805795,59.90667,30.29889,21,RU
Q816122,57.39188,56.22938,7,RU
Q816141,55.77654,37.58372,26,RU
Q820002,48.74139,44.53528,41,RU
Q820902,59.91667,29.76667,12,RU
Q821226,55.75657,37.63978,6,RU
Q827435,54.73722,20.51778,6,RU
Q827505,48.60417,43.52057,46,RU
Q827605,54.69533,20.52206,7,RU
Q830344,54.72139,20.50889,8,RU
Q838256,59.95639,38.56750,38,RU
Q838264,56.15000,40.41670,35,RU
Q549498,55.75472,37.62150,39,RU
Q550346,56.12925,40.41094,23,RU
Q550953,59.93333,30.34333,22,RU
Q555977,54.69722,20.49472,13,RU
Q558959,55.70397,37.60873,8,RU
Q564114,55.03578,82.89620,18,RU
Q564901,55.11537,37.64854,9,RU
Q571189,54.69789,20.51001,13,RU
Q571409,54.71034,20.50956,27,RU
Q573693,54.71361,20.53583,12,RU
Q586295,55.75223,37.60865,26,RU
Q588478,59.93410,30.29320,11,RU
Q588680,59.85391,30.05837,19,RU
Q592394,59.93471,30.42244,9,RU
Q593870,65.06667,60.15000,50,RU
Q597125,59.96458,30.47331,5,RU
Q597318,64.45417,40.94583,9,RU
Q598575,55.72933,37.61118,24,RU
Q603289,55.01953,82.92255,22,RU
Q603622,55.79744,49.10724,47,RU
Q612295,56.85170,35.87283,5,RU
Q616578,59.93889,30.31556,30,RU
Q617561,55.77792,49.11936,10,RU
Q623417,55.82889,37.65556,8,RU
Q627114,55.82823,37.64669,39,RU
Q628254,59.93750,30.29000,38,RU
Q637314,59.94722,30.33611,19,RU
Q638401,54.72500,20.57333,13,RU
Q640712,55.74013,37.59997,6,RU
Q643133,57.92000,60.02000,7,RU
Q644102,59.94306,30.35250,17,RU
Q645097,55.76020,37.57724,22,RU
Q646334,55.76022,37.62859,40,RU
Q646940,55.75392,37.60248,5,RU
Q647166,59.92873,30.31545,9,RU
Q648119,57.81520,28.33560,6,RU
Q648655,68.97472,33.05895,28,RU
Q652464,55.66767,37.66657,43,RU
Q653691,56.01361,92.87250,5,RU
Q657306,55.76722,37.57111,28,RU
Q658262,55.71083,37.63056,27,RU
Q662367,55.71722,37.61139,30,RU
Q663206,54.75723,38.87178,9,RU
Q665078,55.81810,37.64416,5,RU
Q666886,55.74320,37.56740,29,RU
Q668401,66.02000,-170.10600,6,RU
Q671311,55.75722,37.58111,8,RU
Q672444,59.93640,30.30220,40,RU
Q672602,52.64926,59.57150,31,RU
Q676093,59.94778,30.37583,30,RU
Q677447,60.13900,31.05510,28,RU
Q677658,55.75917,37.62722,26,RU
Q684619,59.93725,30.32703,12,RU
Q685338,55.76652,37.55372,12,RU
Q691377,59.90300,30.26000,12,RU
Q704240,52.08050,93.66378,15,RU
Q704562,55.75333,37.61667,20,RU
Q708488,55.76693,37.68213,14,RU
Q724367,49.80694,86.58972,52,RU
Q726541,56.33379,43.97131,17,RU
Q728971,59.94639,30.39639,32,RU
Q730412,53.77000,127.30556,10,RU
Q1050324,56.43311,40.44025,16,RU
Q1051458,56.19627,40.56142,27,RU
Q1055819,55.77417,37.61448,7,RU
Q1058988,59.94330,30.37650,12,RU
Q1059426,56.41640,40.44310,17,RU
Q1071570,45.46250,9.17583,25,RU
Q1074347,57.15333,65.51556,10,RU
Q1076326,55.75556,37.63528,16,RU
Q1078595,57.62157,39.88849,6,RU
Q1090987,52.49208,60.17794,20,RU
Q1093454,59.94001,30.31936,12,RU
Q1093757,59.93190,30.30490,15,RU
Q844124,55.75467,37.57297,39,RU
Q845924,59.77167,30.32611,40,RU
Q846554,59.71250,30.39810,10,RU
Q855493,55.82972,37.63222,39,RU
Q867321,59.90084,30.27382,24,RU
Q886918,58.19950,68.25170,7,RU
Q891580,59.94271,30.40132,15,RU
Q894653,55.83917,37.60083,12,RU
Q895086,55.76106,37.60211,16,RU
Q904559,51.31388,82.56913,13,RU
Q907366,59.93917,30.31583,28,RU
Q916741,55.74667,37.61222,12,RU
Q917830,55.75028,37.61778,35,RU
Q930376,55.75320,37.61857,26,RU
Q935380,56.84946,53.20529,14,RU
Q935808,55.74756,37.58289,21,RU
Q941338,59.99140,29.77500,7,RU
Q946428,59.92108,30.38852,35,RU
Q949402,55.74956,37.60797,15,RU
Q949477,55.76036,37.62178,12,RU
Q957441,55.75083,37.61806,29,RU
Q959252,52.29224,104.31667,8,RU
Q962445,55.76389,37.59194,13,RU
Q968295,59.93417,30.33764,10,RU
Q975345,42.47028,46.62086,7,RU
Q975426,59.93889,30.29583,21,RU
Q975997,54.75806,20.54361,5,RU
Q980794,55.77236,37.67903,25,RU
Q985595,71.23333,179.40000,10,RU
Q997762,56.76639,38.78444,22,RU
Q1016744,55.77472,49.11711,17,RU
Q1018007,55.53339,37.59434,19,RU
Q1018222,55.78487,37.59372,29,RU
Q1018661,55.66667,157.66667,5,RU
Q1029322,51.39758,84.67621,33,RU
Q1030117,55.74575,37.64461,6,RU
Q1100798,55.70830,37.58250,13,RU
Q1111856,44.99333,39.29389,16,RU
Q1111914,53.42000,33.83000,13,RU
Q1115869,55.78957,49.11084,10,RU
Q1128844,55.75200,37.61000,10,RU
Q1129324,60.99259,28.48995,30,RU
Q1130019,55.75378,37.61931,36,RU
Q1130457,55.83508,37.63727,38,RU
Q1132624,59.93879,30.31481,31,RU
Q1135534,57.70938,27.86051,34,RU
Q1137498,66.50000,34.00000,37,RU
Q1140077,52.72733,41.45887,9,RU
Q1140402,55.75541,37.61925,31,RU
Q1140429,55.75500,37.61806,40,RU
Q1140434,65.02444,35.71056,35,RU
Q1141145,61.02983,30.12254,22,RU
Q1144475,55.82538,37.61464,17,RU
Q1144812,47.20500,38.94639,8,RU
Q1146381,58.88333,164.06667,30,RU
Q1147948,55.77530,37.65620,24,RU
Q1153416,47.27056,39.34139,35,RU
Q1160154,55.75000,37.61667,31,RU
Q1165035,59.69778,30.13361,9,RU
Q1173035,49.84000,115.49000,21,RU
Q1186561,55.74984,37.59151,19,RU
Q1187837,55.73050,37.63781,21,RU
Q1189431,57.62452,39.87074,5,RU
Q1190787,55.78880,37.68020,26,RU
Q1190806,55.69253,37.53459,24,RU
Q1190902,55.75735,37.61592,25,RU
Q1190913,55.77961,37.63363,24,RU
Q1190921,55.76898,37.59696,27,RU
Q1191222,55.77998,37.66604,24,RU
Q1193149,59.93215,30.32502,16,RU
Q1193386,54.72044,20.48737,17,RU
Q1194336,59.94356,30.33183,27,RU
Q1194741,54.71791,20.47828,7,RU
Q1195681,54.70447,20.49336,6,RU
Q1195691,60.80617,33.70601,7,RU
Q1195868,54.71943,20.50041,6,RU
Q1200275,55.77649,37.65617,35,RU
Q1200389,55.77952,37.60117,33,RU
Q1200403,55.75877,37.61773,25,RU
Q1201561,55.75992,37.62562,6,RU
Q1218832,58.51833,31.28556,22,RU
Q1225920,54.05333,35.83194,16,RU
Q1229016,59.93083,30.30944,29,RU
Q1229234,59.94472,30.33556,23,RU
Q1233589,55.72898,37.62251,24,RU
Q1238406,59.91997,30.32889,20,RU
Q1242146,55.71444,37.60208,23,RU
Q1245436,51.42083,45.96250,16,RU
Q1494253,47.20806,38.94944,10,RU
Q1497546,56.94074,35.43109,8,RU
Q1504036,59.92500,30.29200,18,RU
Q1504212,55.74432,37.61263,12,RU
Q1506616,55.77722,49.12806,14,RU
Q1508336,56.32335,43.98710,10,RU
Q1509584,59.93159,30.36048,23,RU
Q1511291,55.78000,37.78000,10,RU
Q1512433,55.74217,37.70297,7,RU
Q1514332,55.70719,37.42012,15,RU
Q1515107,59.98926,29.76240,7,RU
Q1516653,54.70615,20.49982,8,RU
Q1517387,55.76806,37.71028,14,RU
Q1519034,59.72111,30.39278,26,RU
Q1520895,54.83333,77.66667,27,RU
Q1533147,58.49257,31.29696,8,RU
Q1542609,59.93566,30.33036,21,RU
Q1546590,55.72420,37.27220,6,RU
Q1550905,56.32865,44.00286,23,RU
Q1551216,55.10340,38.75265,9,RU
Q1551511,43.67000,39.95000,28,RU
Q1551825,59.94220,31.04540,18,RU
Q1563072,55.76611,37.60750,7,RU
Q1565762,54.78183,32.03913,11,RU
Q1574846,56.32741,43.98520,17,RU
Q1577987,55.75774,37.62949,15,RU
Q1580447,50.61500,97.38472,25,RU
Q1587110,59.93512,30.32636,9,RU
Q1587654,55.78291,49.11456,18,RU
Q1589656,55.75333,37.62250,12,RU
Q1593567,54.05500,91.49200,9,RU
Q1601986,48.74228,44.53708,54,RU
Q1620227,59.92806,30.28342,9,RU
Q1627784,55.82228,37.64149,27,RU
Q1631004,55.76872,37.59401,13,RU
Q1634179,55.76944,49.10167,15,RU
Q1634187,55.78400,49.10900,19,RU
Q1635369,59.59166,150.81214,23,RU
Q1635756,59.22444,39.88250,7,RU
Q1636570,58.19890,68.25280,12,RU
Q1636756,59.85694,30.33083,28,RU
Q1637128,59.92238,30.30013,26,RU
Q1643788,53.04444,57.06389,38,RU
Q1648121,55.76753,37.61433,10,RU
Q1655036,44.97586,38.82561,11,RU
Q1676082,51.75910,107.20324,23,RU
Q1254559,43.11342,131.89122,13,RU
Q1257747,55.75389,37.63139,9,RU
Q1258473,59.88629,29.90972,48,RU
Q1270949,51.53220,46.03530,11,RU
Q1277545,58.52155,31.27568,19,RU
Q1283726,54.71942,20.49513,6,RU
Q1284385,56.32642,43.99042,10,RU
Q1284940,54.68111,20.48083,7,RU
Q1294226,54.72263,20.51452,5,RU
Q1302702,59.85722,38.36861,13,RU
Q1304121,55.74958,37.61341,32,RU
Q1316964,55.74167,37.65556,24,RU
Q1317045,55.78972,37.55806,23,RU
Q1320242,55.75144,37.61749,21,RU
Q1322423,55.29789,61.51221,24,RU
Q1327563,55.78188,37.70449,25,RU
Q1329277,55.77205,37.66667,6,RU
Q1340440,55.73553,37.59208,27,RU
Q1341256,55.76861,37.65000,22,RU
Q1341402,55.73560,37.59430,23,RU
Q1341676,55.74530,37.60370,25,RU
Q1341748,55.76542,37.63825,23,RU
Q1344231,54.71133,20.52049,5,RU
Q1344411,45.18900,36.82500,36,RU
Q1344454,55.77626,37.65533,33,RU
Q1348899,55.77740,37.58242,25,RU
Q1355720,56.07707,63.63350,6,RU
Q1356661,59.87895,29.91274,15,RU
Q1363707,57.56667,75.65000,31,RU
Q1364499,55.73179,37.63759,24,RU
Q1365632,55.74111,37.62944,26,RU
Q1365930,57.62214,39.89249,6,RU
Q1365942,56.32828,44.00183,11,RU
Q1367269,55.77638,37.58176,28,RU
Q1369676,55.75969,37.62061,31,RU
Q1370087,55.75000,37.61583,33,RU
Q1379834,60.00617,30.37668,26,RU
Q1381934,56.84439,60.60897,31,RU
Q1402157,59.70917,29.03222,26,RU
Q1408916,59.37472,28.20778,24,RU
Q1410335,57.77722,40.89417,17,RU
Q1412718,55.75000,37.48333,5,RU
Q1413298,54.89945,57.78122,12,RU
Q1419595,55.75081,37.61636,19,RU
Q1421396,61.38874,30.94423,27,RU
Q1424052,56.00685,37.64476,9,RU
Q1431507,46.73300,47.85000,25,RU
Q1432472,59.92694,30.30139,13,RU
Q1432585,55.77361,37.65567,25,RU
Q1432983,65.09778,35.69250,15,RU
Q1449303,55.76250,37.61889,6,RU
Q1457453,55.66179,37.44246,10,RU
Q1461235,59.93574,30.32067,22,RU
Q1461960,59.91639,30.31861,24,RU
Q1469771,55.76306,37.63889,14,RU
Q1472498,55.75239,37.61385,27,RU
Q1472710,46.34936,48.03329,10,RU
Q1473982,55.79278,37.63250,21,RU
Q1477512,55.78778,37.60806,13,RU
Q1688000,67.53639,52.58639,11,RU
Q1707861,60.71420,28.73090,5,RU
Q1727201,54.72028,20.49722,5,RU
Q1728328,55.75218,37.61142,24,RU
Q1736077,59.37474,28.59368,7,RU
Q1739448,51.26994,39.19819,20,RU
Q1739453,55.08389,36.57139,26,RU
Q1742580,54.86611,19.93889,5,RU
Q1742789,51.53022,46.03578,7,RU
Q1742812,55.76264,37.63135,12,RU
Q1743567,59.97295,30.22053,18,RU
Q1751487,47.41625,40.08680,10,RU
Q1776349,57.69722,39.82722,6,RU
Q1778398,56.19340,43.54373,8,RU
Q1779405,59.92861,30.33583,10,RU
Q1779534,56.17583,40.50917,19,RU
Q1782977,69.31203,32.20586,7,RU
Q1785008,54.70632,20.49738,6,RU
Q1788123,59.94335,30.31960,13,RU
Q1789960,54.58000,160.72000,22,RU
Q1790299,55.72750,37.65833,5,RU
Q1795200,54.71956,20.49396,6,RU
Q1796129,55.07950,21.89110,5,RU
Q1796171,54.72084,20.48689,5,RU
Q1810846,55.76556,37.63028,10,RU
Q1810862,55.69778,37.56528,19,RU
Q1812294,56.08341,45.06435,9,RU
Q1812685,60.73183,28.72794,11,RU
Q1815305,58.14942,68.52048,34,RU
Q1822330,55.75064,37.61638,10,RU
Q1837003,55.75333,37.63500,12,RU
Q1844803,55.75416,37.64467,6,RU
Q1847759,59.92817,30.29503,12,RU
Q1848616,59.90162,30.36260,9,RU
Q1877773,55.75128,37.61439,14,RU
Q1889165,55.75333,37.61222,19,RU
Q1890755,55.57153,37.58076,5,RU
Q1899566,54.19299,37.61949,5,RU
Q1899567,54.19501,37.61998,5,RU
Q1905556,59.90121,30.27490,18,RU
Q1912239,61.29660,164.71800,11,RU
Q1916538,56.33142,43.95401,11,RU
Q1930409,59.93861,30.33222,16,RU
Q1938341,56.84405,60.65428,15,RU
Q1949325,55.76416,37.63523,19,RU
Q2046303,61.78760,34.37970,11,RU
Q2047744,55.79556,49.12472,7,RU
Q2047908,59.92937,30.34183,6,RU
Q2054979,55.78844,37.75080,24,RU
Q2059598,65.03750,35.95139,11,RU
Q2059896,43.19130,44.56630,9,RU
Q2060757,59.94859,30.32748,18,RU
Q2061160,55.68996,46.56289,5,RU
Q2064036,54.82139,48.73528,11,RU
Q2066165,59.93594,30.34659,11,RU
Q2068654,55.57874,37.45595,23,RU
Q2069631,56.34427,37.52054,5,RU
Q2073204,57.98800,31.35281,5,RU
Q2075146,55.75472,37.61611,28,RU
Q2079229,43.08349,131.93895,6,RU
Q2079447,59.92069,30.32967,20,RU
Q2081756,59.93194,30.30833,12,RU
Q2082457,56.63173,47.89154,6,RU
Q2083279,54.71870,55.94050,14,RU
Q2083785,46.33922,48.01597,7,RU
Q2084804,57.61082,39.85702,9,RU
Q2085002,59.60755,39.57397,7,RU
Q2087411,59.94074,30.30025,11,RU
Q2093476,55.75778,37.63833,5,RU
Q2094477,58.53596,31.27613,10,RU
Q2097034,59.99649,30.42213,25,RU
Q2097254,59.93670,30.32390,14,RU
Q2100785,55.76567,37.66182,6,RU
Q2102455,52.29042,104.28258,10,RU
Q2108769,55.79189,37.71979,10,RU
Q2119632,54.77412,31.78970,10,RU
Q2133311,59.90889,30.25694,10,RU
Q2137474,59.88513,29.91869,6,RU
Q2154396,55.75066,37.51022,14,RU
Q2157178,53.50000,158.83333,6,RU
Q2166466,55.80053,49.10519,26,RU
Q2177054,55.75443,37.60318,26,RU
Q2177261,58.52115,31.27523,29,RU
Q2181901,59.72574,30.39053,6,RU
Q2187329,64.21889,41.66083,5,RU
Q2188273,59.87970,30.26191,19,RU
Q2193194,55.82415,37.61365,6,RU
Q2210832,54.70961,20.53853,9,RU
Q2225340,55.74066,37.62730,15,RU
Q2229990,52.14472,139.88944,15,RU
Q2231015,54.78889,32.05444,15,RU
Q2234567,55.71389,37.65717,17,RU
Q2247065,55.73204,37.59148,11,RU
Q2249688,55.65581,37.47923,6,RU
Q2251427,55.08230,82.90685,8,RU
Q2253814,43.31194,45.69951,7,RU
Q2253903,42.99981,47.46335,12,RU
Q2255013,43.01993,44.68597,8,RU
Q2256084,57.82216,28.32904,16,RU
Q2259277,51.82250,107.58472,9,RU
Q2263092,42.05302,48.27412,15,RU
Q2268920,57.52731,38.29751,8,RU
Q2269257,55.77401,37.65173,18,RU
Q2269306,56.73480,37.12243,5,RU
Q2269810,59.93535,30.30076,8,RU
Q2271910,60.77957,33.31411,11,RU
Q2272243,60.71583,28.72889,27,RU
Q2272835,59.92278,30.38611,28,RU
Q2280543,59.90721,30.29952,19,RU
Q2281502,59.94888,30.39559,12,RU
Q2035918,55.74323,37.62245,10,RU
Q2036269,56.84278,60.67833,7,RU
Q2037203,56.32977,43.99789,11,RU
Q2039572,54.77330,32.05350,9,RU
Q1954245,55.74889,37.67083,14,RU
Q1958525,55.98861,92.81222,11,RU
Q1958711,55.78279,37.61377,11,RU
Q1960024,55.75940,37.63322,5,RU
Q1961082,55.76139,37.69528,10,RU
Q1963797,59.93139,30.33194,15,RU
Q1964590,58.08212,38.82491,8,RU
Q1964607,58.49742,31.31147,15,RU
Q1965517,56.28611,101.78611,21,RU
Q1965722,56.17258,36.09971,5,RU
Q1967106,57.62558,39.83528,11,RU
Q1967331,59.93048,30.31904,10,RU
Q1969907,56.49645,39.67993,9,RU
Q1970338,55.75780,37.61250,10,RU
Q1972229,59.93047,30.30082,11,RU
Q1972371,60.16497,29.39722,8,RU
Q1973736,43.02583,44.67583,31,RU
Q1974611,55.04052,43.24656,10,RU
Q1974813,55.75580,37.60890,12,RU
Q1975595,56.73666,38.85237,7,RU
Q1976364,55.78925,37.60811,5,RU
Q1976786,55.82255,37.64703,12,RU
Q1977532,57.07438,39.28890,7,RU
Q1978332,58.58700,31.39518,7,RU
Q1979737,43.80444,41.88944,12,RU
Q1980481,58.51889,31.28333,14,RU
Q1981351,46.34583,48.05111,9,RU
Q1981482,59.94400,30.29700,20,RU
Q1981947,55.75250,37.61280,8,RU
Q1981985,59.91616,30.31214,12,RU
Q1984293,60.00000,32.31667,6,RU
Q1984395,56.84560,60.61121,9,RU
Q1984617,55.74891,37.61254,7,RU
Q1985702,44.50000,32.95000,8,RU
Q1986662,57.99140,28.48980,6,RU
Q1987341,59.92193,30.29257,8,RU
