qid,tier,lat,lon,sitelinks,iso
n5870802666,craft_cluster,36.91255,140.77421,0,JP
n5884634096,craft_cluster,36.91127,140.77552,0,JP
n5870802665,craft_cluster,36.91317,140.77401,0,JP
n5884673931,craft_cluster,36.91919,140.78181,0,JP
n9863470693,craft_cluster,36.97085,140.10504,0,JP
n9032567697,craft_cluster,36.95758,140.15864,0,JP
n8992179564,craft_cluster,37.02019,140.11821,0,JP
n9006179521,craft_cluster,37.02588,140.11766,0,JP
n4127206714,institution,36.98910,140.16414,0,JP
n8780358475,craft_cluster,36.98851,140.16245,0,JP
n8780358481,craft_cluster,36.98913,140.16273,0,JP
n6043511229,craft_cluster,37.10685,140.16429,0,JP
n3605459367,institution,37.11209,140.21893,0,JP
n2458092628,institution,37.13122,140.21261,0,JP
n5129702621,institution,37.12067,140.22873,0,JP
n6043516606,craft_cluster,37.12367,140.22456,0,JP
n12290029161,institution,37.31808,140.27707,0,JP
n11054631075,institution,37.00925,140.73604,0,JP
n14023687643,craft_cluster,36.99795,140.90914,0,JP
n5033219722,institution,37.00777,140.91578,0,JP
n6244542842,institution,37.03382,140.82929,0,JP
n4348604523,craft_cluster,37.05238,140.86656,0,JP
n2008128722,craft_cluster,37.05647,140.89554,0,JP
n11813558083,craft_cluster,37.05988,140.92328,0,JP
n267616237,institution,37.12904,140.83265,0,JP
n4977185379,institution,37.34337,140.67498,0,JP
n862075621,institution,37.34836,139.31722,0,JP
n9557062048,institution,37.47178,139.52930,0,JP
n7173588899,craft_cluster,37.47568,139.66212,0,JP
n6899544597,institution,37.68377,139.45371,0,JP
n13124380403,institution,37.52822,139.72188,0,JP
n2406454434,craft_cluster,37.53490,139.72309,0,JP
n7183641605,craft_cluster,37.53402,139.72339,0,JP
n4192069830,institution,37.48855,139.92248,0,JP
n2277978122,institution,37.49577,139.92367,0,JP
n2277971394,institution,37.49532,139.92733,0,JP
n6577069585,institution,37.50054,139.92132,0,JP
n2271313425,institution,37.50139,139.92891,0,JP
n2271360528,institution,37.49861,139.92833,0,JP
n423793540,institution,37.48887,139.93463,0,JP
n12101718555,craft_cluster,37.48959,139.93343,0,JP
n2224748661,institution,37.48409,139.95428,0,JP
n4005187080,institution,37.48580,139.95334,0,JP
n6753043597,craft_cluster,37.50139,139.93745,0,JP
n2570859136,craft_cluster,37.51512,139.93205,0,JP
n2570859143,craft_cluster,37.51470,139.93183,0,JP
n4408988531,craft_cluster,37.51043,139.94088,0,JP
n9706239115,institution,37.50421,139.94789,0,JP
n2052420627,institution,37.50512,139.95233,0,JP
n1999953868,craft_cluster,37.51618,139.93324,0,JP
n2641729569,craft_cluster,37.52132,139.93710,0,JP
n6962935585,institution,37.55436,139.95256,0,JP
n3008117481,institution,37.52129,140.04348,0,JP
n3007945884,institution,37.53560,140.07514,0,JP
n5887045031,institution,37.60082,139.75558,0,JP
n2951968517,craft_cluster,37.63272,139.87740,0,JP
n2951947842,craft_cluster,37.64663,139.87821,0,JP
n3839020404,craft_cluster,37.64690,139.87407,0,JP
n871928854,institution,37.65144,139.86108,0,JP
n3491231408,institution,37.65118,139.86185,0,JP
n2643385307,craft_cluster,37.65250,139.87233,0,JP
n6672984841,craft_cluster,37.64951,139.87113,0,JP
n2669948956,institution,37.65022,139.87469,0,JP
n2794487885,craft_cluster,37.64854,139.87739,0,JP
n2643382185,craft_cluster,37.65937,139.87243,0,JP
n2643383074,craft_cluster,37.65487,139.87224,0,JP
n6511256386,institution,37.65656,139.87178,0,JP
n2669975741,craft_cluster,37.65727,139.87979,0,JP
n2332604152,institution,37.55840,139.94460,0,JP
n2926990039,institution,37.72735,140.04601,0,JP
n5586484010,institution,37.94361,139.32797,0,JP
n5586484011,institution,37.94349,139.32795,0,JP
n6126455007,institution,37.95140,139.32139,0,JP
n8602055933,craft_cluster,37.95057,139.32240,0,JP
n6409898244,institution,37.95178,139.32729,0,JP
n2297920299,institution,38.07851,139.45062,0,JP
n3865538399,craft_cluster,38.11918,139.40555,0,JP
n4378238896,institution,38.02454,139.50040,0,JP
n8916218517,institution,38.02846,139.50171,0,JP
n5121439145,institution,38.00739,140.04829,0,JP
n5121439122,institution,38.00601,140.05135,0,JP
n5121436161,institution,38.01372,140.05076,0,JP
n11999018383,craft_cluster,38.09220,140.03681,0,JP
n5114380025,craft_cluster,38.09545,140.03249,0,JP
n5110630737,institution,38.11156,140.03618,0,JP
n5110637225,institution,38.11180,140.03630,0,JP
n5112313943,institution,38.10189,140.03904,0,JP
n11999993645,craft_cluster,38.11379,140.03889,0,JP
n12018864945,craft_cluster,38.11816,140.04206,0,JP
n11998534547,craft_cluster,38.14071,140.04772,0,JP
n14107089087,craft_cluster,37.53774,140.10742,0,JP
n13870978190,craft_cluster,37.55141,140.11285,0,JP
n3105260656,institution,37.39619,140.36195,0,JP
n9673899061,craft_cluster,37.39091,140.38916,0,JP
n3530972714,craft_cluster,37.39562,140.38011,0,JP
n3530972715,craft_cluster,37.39556,140.37994,0,JP
n3224711276,institution,37.39909,140.36650,0,JP
n3530912783,craft_cluster,37.39922,140.37759,0,JP
n3530915501,craft_cluster,37.39928,140.37852,0,JP
n3530963412,craft_cluster,37.40050,140.38499,0,JP
n7907164758,institution,37.40162,140.39255,0,JP
n4071958244,institution,37.41218,140.47221,0,JP
n4423159293,institution,37.41508,140.47205,0,JP
n6912085429,institution,37.51619,140.40061,0,JP
n8353731657,institution,37.53577,140.36419,0,JP
n13871339202,craft_cluster,37.56344,140.09547,0,JP
n3010369074,craft_cluster,37.55684,140.11173,0,JP
n13870978178,craft_cluster,37.55687,140.11156,0,JP
n2930551092,institution,37.65373,140.09063,0,JP
