country,place,kind,lat,lon,score,on printed map,printed rank,archetypes,whs,sources
Argentina,Tres Isletas,settlement,-26.3407,-60.4321,19,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Argentina,Sierra de las Quijadas,site,-32.5665,-67.126,19,no,,A9,0,"wdpa, wikidata"
Argentina,Isla de los Estados y Archipiélago de Año Nuevo,site,-54.7808,-64.2762,19,no,,A9,0,"wdpa, wikidata"
Argentina,Berazategui,settlement,-34.7653,-58.2128,19,no,,A9,0,"ghsl-ucdb, wdpa"
Argentina,Mar del Tuyú,settlement,-36.5743,-56.6939,19,no,,A9,0,"ghsl-ucdb, wdpa"
Argentina,San Carlos de Bariloche,settlement,-41.1456,-71.3082,19,no,,A9,0,"ghsl-ucdb, wdpa"
Argentina,General Güemes,settlement,-24.6745,-65.0466,19,no,,A9,0,"ghsl-ucdb, wdpa"
Argentina,Curuzú Cuatiá,settlement,-29.7915,-58.0499,19,no,,A9,0,"ghsl-ucdb, wdpa"
Argentina,Aguilares,settlement,-27.4315,-65.6146,19,no,,A9,0,"ghsl-ucdb, wdpa"
Argentina,General José de San Martín,settlement,-26.5364,-59.3414,19,no,,A9,0,"ghsl-ucdb, wdpa"
Argentina,Machagai,settlement,-26.9262,-60.0485,19,no,,A9,0,"ghsl-ucdb, wdpa"
Argentina,Rosario de Lerma,settlement,-24.9858,-65.5784,19,no,,A9,0,"ghsl-ucdb, wdpa"
Argentina,Coronel Pringles,settlement,-37.9857,-61.3504,19,no,,A9,0,"ghsl-ucdb, wdpa"
Argentina,Puerto Rico,settlement,-26.8089,-55.0215,19,no,,A9,0,"ghsl-ucdb, wdpa"
Argentina,Tupungato,settlement,-33.3693,-69.1478,19,no,,A9,0,"ghsl-ucdb, wdpa"
Argentina,Formosa,site,-24.2717,-61.7833,19,no,,A9,0,wdpa
Argentina,Lihué Calel,site,-37.9158,-65.5607,19,no,,A9,0,wdpa
Argentina,Copo,site,-25.8148,-61.8941,19,no,,A9,0,wdpa
Argentina,La Payunia,site,-36.5979,-68.9487,19,no,,A9,0,wdpa
Argentina,Copahue Caviahue,site,-37.8388,-71.0459,19,no,,A9,0,wdpa
Argentina,El Tromen,site,-37.15,-70.0511,19,no,,A9,0,wdpa
Argentina,Mburucuyá,site,-28.018,-58.0731,19,no,,A9,0,wdpa
Argentina,Laguna del Diamante,site,-34.1711,-69.5765,19,no,,A9,0,wdpa
Argentina,Traslasierra,site,-30.9763,-65.5869,19,no,,A9,0,wdpa
Argentina,Namuncurá - Banco Burdwood II,site,-55.186,-59.375,19,no,,A9,0,wdpa
Argentina,Namuncurá - Banco Burdwood I,site,-54.292,-58.4524,19,no,,A9,0,wdpa
Argentina,Piedra del Fraile,site,-49.217,-73.0238,19,no,,A9,0,wdpa
Argentina,Islote Lobos,site,-41.4977,-65.0117,19,no,,A9,0,wdpa
Argentina,Jesús María,settlement,-30.9815,-64.0942,19,no,,,1,"ghsl-ucdb, unesco-whs"
Argentina,El Calafate,settlement,-50.3407,-72.2768,12,no,,A12,0,"ghsl-ucdb, osm"
Argentina,Rosario,settlement,-32.9468,-60.6393,11,no,,A12,0,"ghsl-ucdb, wikidata"
Armenia,Kapan,settlement,39.2076,46.4068,100,yes,1.0,A9,0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
Armenia,Vanadzor,settlement,40.8074,44.497,85,no,,,1,"cuisine, ghsl-ucdb, unesco-whs, wdpa, wikidata"
Armenia,Yerevan,settlement,40.1776,44.5126,76,yes,2.0,A12,1,"cuisine, ghsl-ucdb, unesco-whs, wikidata"
Armenia,Goris,settlement,39.5111,46.3417,64,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Armenia,Gavar,settlement,40.354,45.1239,63,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Armenia,Gyumri,settlement,40.7931,43.8464,60,yes,4.0,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Armenia,Artik,settlement,40.6192,43.9721,53,no,,,1,"cuisine, ghsl-ucdb, unesco-whs, wikidata"
Armenia,Ashtarak,settlement,40.2976,44.3615,53,no,,A12,0,"cuisine, ghsl-ucdb, wikidata"
Armenia,Armavir,settlement,40.1555,44.0388,53,no,,A12,0,"cuisine, ghsl-ucdb, osm, wikidata"
Armenia,Vagharshapat,settlement,40.1656,44.2946,52,no,,,1,"cuisine, ghsl-ucdb, unesco-whs, wikidata"
Armenia,Ijevan,settlement,40.8804,45.1478,51,yes,3.0,,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Armenia,Dilijan,settlement,40.7404,44.8634,47,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Armenia,Ararat,settlement,39.8549,44.6947,42,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Armenia,Hrazdan,settlement,40.5169,44.7559,40,no,,,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Armenia,Charentsavan,settlement,40.4029,44.6445,38,no,,A12,0,"cuisine, ghsl-ucdb, wikidata"
Armenia,Artashat,settlement,39.9548,44.5487,37,no,,A12,0,"cuisine, ghsl-ucdb, wikidata"
Armenia,Sevan,settlement,40.548,44.9531,37,no,,A12,0,"cuisine, ghsl-ucdb, wikidata"
Aruba,Oranjestad,settlement,12.524,-70.027,100,yes,1.0,A12,0,"ghsl-ucdb, wikidata"
Aruba,Noord,settlement,12.566,-70.032,27,no,,A12,0,"ghsl-ucdb, wikidata"
Aruba,Santa Cruz,settlement,12.5095,-69.9809,27,no,,A12,0,"ghsl-ucdb, wikidata"
Australia,Goulburn,settlement,-34.7516,149.7209,100,yes,1.0,"A10, A9",0,"ghsl-ucdb, wdpa, wikidata"
Australia,Sydney,settlement,-33.8678,151.2073,94,no,,A12,1,"ghsl-ucdb, unesco-whs, wikidata"
Australia,Adelaide,settlement,-34.9287,138.5986,92,yes,2.0,A12,0,"ghsl-ucdb, wikidata"
Australia,Byford,settlement,-32.221,116.009,92,yes,5.0,"A10, A9",0,"ghsl-ucdb, wdpa, wikidata"
Australia,Cairns,settlement,-16.9237,145.7661,91,yes,6.0,A9,1,"ghsl-ucdb, unesco-whs, wdpa, wikidata"
Australia,Melbourne,settlement,-37.814,144.9633,83,yes,4.0,A12,1,"ghsl-ucdb, unesco-whs, wikidata"
Australia,Ulu<U>r</U>u-Kata Tju<U>t</U>a National Park,site,-25.3333,131.0,82,yes,3.0,A9,2,"cuisine, unesco-whs, wdpa, wikidata"
Australia,Coopracambra,site,-37.3503,149.3408,78,yes,12.0,A9,0,wdpa
Australia,Witjira,site,-26.4454,135.5255,76,yes,8.0,A9,0,"cuisine, wdpa"
Australia,Mamungari,site,-29.1407,130.0015,76,yes,9.0,A9,0,"cuisine, wdpa"
Australia,Munga-Thirri,site,-24.9863,138.3541,76,yes,11.0,A9,0,"cuisine, wdpa"
Australia,Newhaven,site,-22.8267,131.0562,76,yes,14.0,A9,0,"cuisine, wdpa"
Australia,Kalamurina,site,-27.8004,137.6557,76,yes,16.0,A9,0,"cuisine, wdpa"
Australia,Munga-Thirri—Simpson Desert,site,-26.248,137.8767,76,no,,A9,0,"cuisine, wdpa"
Australia,Evelyn Downs,site,-27.9694,134.3702,76,no,,A9,0,"cuisine, wdpa"
Australia,Maralinga Tjarutja Lands,site,-29.4399,131.0562,76,no,,A9,0,"cuisine, wdpa"
Australia,Alice Springs,settlement,-23.6975,133.8836,75,yes,7.0,A12,0,"cuisine, ghsl-ucdb, wikidata"
Australia,Grafton,settlement,-29.681,152.9339,74,yes,10.0,A9,0,"ghsl-ucdb, wdpa"
Australia,Tuggeranong,settlement,-35.4165,149.0695,74,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Coffs Harbour,settlement,-30.2963,153.1135,70,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Beowa,site,-37.0949,149.9634,69,no,,A9,0,wdpa
Australia,D'Entrecasteaux,site,-34.6784,116.075,69,yes,17.0,A9,0,wdpa
Australia,Bald Rock,site,-28.8724,152.0586,65,no,,A9,0,wdpa
Australia,Hobart,settlement,-42.8794,147.3294,62,yes,13.0,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Taree,settlement,-31.911,152.4539,60,yes,22.0,A9,0,"ghsl-ucdb, wdpa"
Australia,Brodribb F.R.,site,-37.6463,148.577,58,no,,A9,0,"wdpa, wikidata"
Australia,Big Desert,site,-35.6436,141.1631,58,yes,25.0,A9,0,wdpa
Australia,Lincoln,site,-34.8368,135.8996,56,yes,27.0,A9,0,wdpa
Australia,Batemans Bay,settlement,-35.7066,150.1754,54,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Hinchinbrook Island,site,-18.3439,146.2139,54,no,,A9,0,wdpa
Australia,Tathra,site,-29.789,115.5181,54,yes,21.0,A9,0,wdpa
Australia,Wadbilliga,site,-36.3394,149.6385,54,no,,A9,0,wdpa
Australia,Canberra,settlement,-35.2835,149.1281,53,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Tully Gorge,site,-17.8493,145.7562,53,no,,A9,0,"wdpa, wikidata"
Australia,Ningaloo Coast,site,-22.451,113.81,53,yes,18.0,A9,1,"unesco-whs, wdpa, wikidata"
Australia,Blue Mountains,settlement,-33.7133,150.3306,50,no,,A9,1,"ghsl-ucdb, unesco-whs, wdpa, wikidata"
Australia,Ellenbrook,settlement,-31.7674,115.9694,50,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Ballarat,settlement,-37.5662,143.8496,49,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Port Macquarie,settlement,-31.4308,152.9089,49,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Murray - Sunset,site,-34.5395,141.6326,49,no,,A9,0,wdpa
Australia,Wabba,site,-36.3662,147.7215,49,no,,A9,0,wdpa
Australia,Annan River (Yuku Baja-Muliku),site,-15.5839,145.2476,49,no,,A9,0,wdpa
Australia,Wollongong,settlement,-34.424,150.8935,46,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Burnie,settlement,-41.0558,145.9038,44,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Perth,settlement,-31.9522,115.8614,43,no,,"A9, A12",0,"ghsl-ucdb, wdpa, wikidata"
Australia,New England,site,-30.5928,152.4586,43,no,,A9,0,"wdpa, wikidata"
Australia,Woko,site,-31.7593,151.7853,43,no,,A9,0,"wdpa, wikidata"
Australia,Bathurst,settlement,-33.4166,149.5806,43,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Watheroo,site,-30.3434,115.8091,43,no,,A9,0,wdpa
Australia,Stokes,site,-33.8342,121.1333,43,yes,20.0,A9,0,wdpa
Australia,Walpole-Nornalup,site,-35.0,116.7671,43,no,,A9,0,wdpa
Australia,Moore River,site,-31.092,115.6848,43,no,,A9,0,wdpa
Australia,Conjola,site,-35.1825,150.5111,43,no,,A9,0,wdpa
Australia,Cape Liptrap Coastal Park,site,-38.7776,145.8899,43,no,,A9,0,wdpa
Australia,Karara,site,-29.2681,116.7871,43,no,,A9,0,wdpa
Australia,Budj Bim Cultural Landscape,site,-38.0811,141.8853,42,no,,A9,1,"unesco-whs, wdpa, wikidata"
Australia,Mount Boothby,site,-35.8408,139.7838,42,no,,A9,0,"wdpa, wikidata"
Australia,Douglas-Apsley,site,-41.7721,148.1922,41,no,,A9,0,wdpa
Australia,Hambidge,site,-33.4093,135.9114,41,no,,A9,0,wdpa
Australia,Albany,settlement,-35.0269,117.8837,41,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Wodonga,settlement,-36.1218,146.8881,41,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Traralgon,settlement,-38.1953,146.5415,41,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Warrumbungle,site,-31.2914,149.0303,41,yes,24.0,A9,0,"wdpa, wikidata"
Australia,Hamelin Pool,site,-26.2141,114.0707,40,yes,23.0,A9,0,wdpa
Australia,"Shark Bay, Western Australia",site,-25.4861,113.4361,39,no,,A9,1,"unesco-whs, wdpa"
Australia,Willandra Lakes Region,site,-33.673,143.035,38,yes,19.0,A9,2,"unesco-whs, wdpa, wikidata"
Australia,Banora Point,settlement,-28.213,153.5363,38,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Werrikimbe,site,-31.2114,152.268,37,no,,A9,0,"wdpa, wikidata"
Australia,Busselton,settlement,-33.6525,115.3455,37,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Quindinup,site,-34.4151,116.8834,37,no,,A9,0,"wdpa, wikidata"
Australia,Cessnock,settlement,-32.8321,151.3562,36,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Gympie,settlement,-26.1898,152.665,36,yes,28.0,A9,0,"ghsl-ucdb, wdpa"
Australia,Guy Fawkes River,site,-30.0918,152.2025,36,no,,A9,0,wdpa
Australia,Whitsunday Islands,site,-20.2095,149.0277,36,yes,29.0,A9,0,wdpa
Australia,Karte,site,-35.1082,140.7075,36,no,,A9,0,wdpa
Australia,Bandilngan  (Windjana Gorge),site,-17.4244,124.9724,36,yes,30.0,A9,0,wdpa
Australia,Severn River,site,-29.42,151.3308,36,no,,A9,0,wdpa
Australia,Mount Bolangum N.C.R.,site,-36.7636,143.0193,36,no,,A9,0,wdpa
Australia,Avon,site,-37.6174,146.8188,36,no,,A9,0,wdpa
Australia,Alpine,site,-37.0298,147.5269,36,no,,A9,0,wdpa
Australia,Lake Gounter,site,-32.429,118.8239,36,no,,A9,0,wdpa
Australia,Carlyarn,site,-30.0171,117.4596,36,no,,A9,0,wdpa
Australia,Expedition (Limited Depth),site,-25.3144,149.0038,36,yes,31.0,A9,0,wdpa
Australia,Pilliga,site,-30.5456,149.1671,36,no,,A9,0,wdpa
Australia,Tasmanian Wilderness,site,-43.1185,146.2306,36,no,,A9,2,"unesco-whs, wdpa"
Australia,Purnululu National Park,site,-17.5,128.5,36,yes,32.0,A9,1,"unesco-whs, wdpa, wikidata"
Australia,Warwick,settlement,-28.219,152.0344,35,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Bairnsdale,settlement,-37.8229,147.6104,34,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Calpatanna Waterhole,site,-32.9952,134.3447,34,no,,A9,0,wdpa
Australia,Dhilba Guuranda-Innes,site,-35.227,136.8959,34,no,,A9,0,wdpa
Australia,Hattah - Kulkyne,site,-34.7032,142.3724,34,no,,A9,0,wdpa
Australia,Danggali,site,-33.5153,140.7996,34,no,,A9,0,wdpa
Australia,Karratha,settlement,-20.7376,116.8463,34,yes,26.0,A9,1,"ghsl-ucdb, unesco-whs, wdpa, wikidata"
Australia,Central Coast,settlement,-33.4298,151.3714,32,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Bendigo,settlement,-36.7582,144.2802,31,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Brisbane,settlement,-27.4679,153.0281,30,no,,A12,0,"ghsl-ucdb, wikidata"
Australia,Maryborough,settlement,-25.5407,152.7049,30,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Gosnells,settlement,-32.081,116.0054,30,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Horsham,settlement,-36.7113,142.1998,30,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Mount Barney,site,-28.2671,152.683,30,no,,A9,0,"wdpa, wikidata"
Australia,Cape Le Grand,site,-33.9312,122.3197,30,no,,A9,0,"wdpa, wikidata"
Australia,Drovers Cave,site,-30.233,115.0893,30,no,,A9,0,"wdpa, wikidata"
Australia,Langi Ghiran,site,-37.3052,143.1,30,no,,A9,0,"wdpa, wikidata"
Australia,Gingilup Swamps,site,-34.3336,115.4364,30,no,,A9,0,"wdpa, wikidata"
Australia,Flinders Chase,site,-35.916,136.7757,30,no,,A9,0,"wdpa, wikidata"
Australia,Armidale,settlement,-30.5012,151.6655,30,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Mount Walsh,site,-25.6386,152.0353,30,no,,A9,0,wdpa
Australia,Cape Gantheaume,site,-36.0004,137.5019,30,no,,A9,0,wdpa
Australia,Mount Samaria,site,-36.881,146.0657,30,no,,A9,0,wdpa
Australia,Munghorn Gap,site,-32.3745,149.8093,30,no,,A9,0,wdpa
Australia,Cania Gorge,site,-24.6854,150.9835,30,no,,A9,0,wdpa
Australia,Jungiwa,site,-17.9978,125.496,30,no,,A9,0,wdpa
Australia,Lake King,site,-33.0335,119.5685,30,no,,A9,0,wdpa
Australia,Ord River,site,-15.1778,128.3596,30,no,,A9,0,wdpa
Australia,Gundabooka,site,-30.5192,145.7279,30,no,,A9,0,wdpa
Australia,Mount Windsor,site,-16.2483,145.0031,30,no,,A9,0,wdpa
Australia,Brookfield,site,-34.3545,139.4895,27,no,,A9,0,wdpa
Australia,Yeldulknie,site,-33.6424,136.5728,27,no,,A9,0,wdpa
Australia,Bundaberg,settlement,-24.8662,152.3479,27,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Gladstone,settlement,-23.8485,151.2577,27,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Wangaratta,settlement,-36.3585,146.3206,27,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Whyalla,settlement,-33.0327,137.5648,27,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Yathong,site,-32.6124,145.527,27,no,,A9,0,wdpa
Australia,Townsville,settlement,-19.2664,146.8057,26,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Lord Howe Island Group,site,-31.5656,159.0883,25,no,,A9,1,"unesco-whs, wdpa, wikidata"
Australia,Australian Fossil Mammal Sites (Riversleigh / Naracoorte),site,-19.0333,138.6333,25,no,,A9,1,"unesco-whs, wdpa, wikidata"
Australia,Palm Beach,settlement,-28.1169,153.4658,25,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Australian Convict Sites,site,-29.0533,167.9586,25,yes,15.0,,1,"unesco-whs, wikidata"
Australia,Hervey Bay,settlement,-25.2876,152.7694,24,no,,A9,1,"ghsl-ucdb, unesco-whs, wdpa, wikidata"
Australia,Macquarie Island,site,-54.5947,158.8956,24,no,,A9,1,"unesco-whs, wdpa, wikidata"
Australia,Engadine,settlement,-34.0656,151.0127,24,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Bundjalung,site,-29.2483,153.3108,24,no,,A9,0,"wdpa, wikidata"
Australia,Kakadu National Park,site,-12.1053,132.3839,24,no,,A9,2,unesco-whs
Australia,Maria Island,site,-42.6521,148.089,24,no,,A9,0,"wdpa, wikidata"
Australia,Cradle Mountain-Lake St Clair,site,-41.867,145.9609,24,no,,A9,0,wdpa
Australia,Nuyts Archipelago,site,-32.2703,132.9822,24,no,,A9,0,wdpa
Australia,Mount William,site,-40.9526,148.2194,23,no,,A9,0,"wdpa, wikidata"
Australia,Sunshine Coast,settlement,-26.6568,153.0796,23,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Echuca,settlement,-36.1406,144.7518,23,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Lupton,site,-32.4884,116.694,23,no,,A9,0,"wdpa, wikidata"
Australia,Twelve Apostles,site,-38.7042,143.1063,23,no,,A9,0,"wdpa, wikidata"
Australia,Launceston,settlement,-41.4388,147.1347,23,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Newcastle,settlement,-32.9295,151.7801,23,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Dubbo,settlement,-32.243,148.6048,23,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Mount Gambier,settlement,-37.8318,140.7792,23,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Hornsby,settlement,-33.7024,151.0993,23,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Griffith,settlement,-34.2885,146.0509,23,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Lilydale,settlement,-37.75,145.35,23,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Muswellbrook,settlement,-32.2612,150.8901,23,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Australind,settlement,-33.2792,115.715,23,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Weddin Mountains,site,-33.945,148.0217,23,no,,A9,0,wdpa
Australia,Eungella,site,-21.0193,148.5761,23,no,,A9,0,wdpa
Australia,Cape Melville,site,-14.4681,144.614,23,no,,A9,0,wdpa
Australia,Blackdown Tableland,site,-23.8214,149.1012,23,no,,A9,0,wdpa
Australia,Forty Mile Scrub,site,-18.0845,144.8441,23,no,,A9,0,wdpa
Australia,Cape Arid,site,-33.6507,123.2852,23,no,,A9,0,wdpa
Australia,Unnamed WA33113,site,-32.9219,121.8627,23,no,,A9,0,wdpa
Australia,Lake Campion,site,-31.1118,118.3688,23,no,,A9,0,wdpa
Australia,Lake Magenta,site,-33.4984,119.0439,23,no,,A9,0,wdpa
Australia,Kennedy Range,site,-24.5419,114.8816,23,no,,A9,0,wdpa
Australia,Montebello Islands,site,-20.4484,115.55,23,no,,A9,0,wdpa
Australia,Laterite,site,-14.9732,125.9208,23,no,,A9,0,wdpa
Australia,Boorabbin,site,-31.235,120.1747,23,no,,A9,0,wdpa
Australia,Zuytdorp,site,-27.0127,114.1034,23,no,,A9,0,wdpa
Australia,Single,site,-29.9981,151.3974,23,no,,A9,0,wdpa
Australia,Merriangaah,site,-36.7958,149.0309,23,no,,A9,0,wdpa
Australia,Helena and Aurora Ranges,site,-30.0026,119.7418,23,no,,A9,0,wdpa
Australia,Cobberas,site,-36.8382,148.251,23,no,,A9,0,wdpa
Australia,Melsonby (Gaarraay),site,-15.1705,144.8535,23,no,,A9,0,wdpa
Australia,Far West Coast,site,-31.7008,130.5014,23,no,,A9,0,wdpa
Australia,Alwal,site,-15.2043,143.5798,23,no,,A9,0,wdpa
Australia,Barnong Pastoral Lease,site,-28.5839,116.3137,23,no,,A9,0,wdpa
Australia,Barwon,site,-29.7602,148.4603,23,no,,A9,0,wdpa
Australia,Dalgaranga and Noongal Pastoral Leases,site,-27.9363,117.0311,23,no,,A9,0,wdpa
Australia,Batavia,site,-12.5426,142.7369,23,no,,A9,0,wdpa
Australia,Narriearra Caryapundy Swamp,site,-29.2066,142.5246,23,no,,A9,0,wdpa
Australia,Kalbarri,site,-27.6659,114.393,20,no,,A9,0,"wdpa, wikidata"
Australia,Gooming,site,-15.5274,128.8665,20,no,,A9,0,"wdpa, wikidata"
Australia,Unnamed WA51583,site,-17.9945,122.405,20,no,,A9,0,"wdpa, wikidata"
Australia,Devonport,settlement,-41.1769,146.3515,20,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Mutawintji,site,-31.1697,142.4168,20,no,,A9,0,wdpa
Australia,Coulomb Point,site,-17.2952,122.2747,20,no,,A9,0,wdpa
Australia,Burringurrah,site,-24.593,116.9169,20,no,,A9,0,wdpa
Australia,Mount Martha,settlement,-38.2667,145.0167,19,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Alexandra Hills,settlement,-27.5322,153.2289,17,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Dergholm,site,-37.2911,141.2388,17,no,,A9,0,"wdpa, wikidata"
Australia,Heard and McDonald Islands,site,-53.1,73.5,16,no,,A9,1,"unesco-whs, wikidata"
Australia,Great Barrier Reef,site,-18.2861,147.7,16,no,,A9,1,unesco-whs
Australia,Gondwana Rainforests of Australia,site,-26.2717,149.43,16,no,,A9,1,unesco-whs
Australia,Mandurah,settlement,-32.5269,115.7217,16,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Mildura,settlement,-34.1855,142.1625,16,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Caboolture,settlement,-27.0846,152.9511,16,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Glenmore Park,settlement,-33.7907,150.6693,16,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Australia,Stirling Range,site,-34.4043,118.0419,16,no,,A9,0,"wdpa, wikidata"
Australia,Dumbleyung Lake,site,-33.3421,117.6458,16,no,,A9,0,"wdpa, wikidata"
Australia,Broad Sound Islands,site,-21.9715,150.1283,16,no,,A9,0,"wdpa, wikidata"
Australia,Birdcage F.F.R.,site,-35.946,141.8278,16,no,,A9,0,"wdpa, wikidata"
Australia,Paroo-Darling,site,-31.327,143.7603,16,no,,A9,0,"wdpa, wikidata"
Australia,Bullala,site,-29.3746,150.336,16,no,,A9,0,"wdpa, wikidata"
Australia,Unnamed WA53015,site,-19.4046,121.2317,16,no,,A9,0,"wdpa, wikidata"
Australia,Pooginook,site,-34.0976,140.1196,16,no,,A9,0,wdpa
Australia,Nuyts Archipelago,site,-32.3045,133.7023,16,no,,A9,0,wdpa
Australia,Pieman River,site,-41.6644,145.0317,16,no,,A9,0,wdpa
Australia,Maitland,settlement,-32.7331,151.5574,16,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Mackay,settlement,-21.1534,149.1655,16,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Bacchus Marsh,settlement,-37.6727,144.4383,16,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Cranbourne East,settlement,-38.1153,145.2981,16,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Kirwan,settlement,-19.3032,146.7253,16,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Cranebrook,settlement,-33.7061,150.7094,16,no,,A9,0,"ghsl-ucdb, wdpa"
Australia,Mount Kaputar,site,-30.2621,150.1504,16,no,,A9,0,wdpa
Australia,Myall Lakes,site,-32.5121,152.2885,16,no,,A9,0,wdpa
Australia,Cape Upstart,site,-19.7938,147.826,16,no,,A9,0,wdpa
Australia,Isla Gorge,site,-25.1354,149.9281,16,no,,A9,0,wdpa
Australia,Snake Range,site,-24.0387,147.5844,16,no,,A9,0,wdpa
Australia,Deep Creek,site,-35.6268,138.2222,16,no,,A9,0,wdpa
Australia,Woggoon,site,-32.8129,146.9329,16,no,,A9,0,wdpa
Australia,Ingalba,site,-34.486,147.4098,16,no,,A9,0,wdpa
Australia,Kajuligah,site,-32.6942,144.6878,16,no,,A9,0,wdpa
Australia,Great Barrier Reef,site,-17.3422,147.7423,16,no,,A9,0,wdpa
Australia,Razorback,site,-34.0542,149.2705,16,no,,A9,0,wdpa
Australia,Deepwater,site,-24.3054,151.9265,16,no,,A9,0,wdpa
Australia,Macquarie Harbour,site,-42.3663,145.511,16,no,,A9,0,wdpa
Australia,Jilbadji,site,-31.7606,119.8439,16,no,,A9,0,wdpa
Australia,Great Sandy Island,site,-21.0418,115.876,16,no,,A9,0,wdpa
Australia,Chesterton Range,site,-26.1922,147.3474,16,no,,A9,0,wdpa
Australia,Culgoa Floodplain,site,-28.8928,147.0041,16,no,,A9,0,wdpa
Australia,Indarra Spring,site,-28.7043,115.3424,16,no,,A9,0,wdpa
Australia,Little Desert,site,-36.5441,141.4992,16,no,,A9,0,wdpa
Australia,Nuytsland,site,-32.9083,125.5751,16,no,,A9,0,wdpa
Australia,Cane River,site,-22.1327,115.5778,16,no,,A9,0,wdpa
Australia,Wollemi,site,-32.9481,150.5467,16,no,,A9,0,wdpa
Australia,Macquarie Marshes,site,-30.8084,147.5981,16,no,,A9,0,wdpa
Australia,Round Hill,site,-33.0265,146.1789,16,no,,A9,0,wdpa
Australia,Three Hummock Island,site,-40.4361,144.9026,16,no,,A9,0,wdpa
Australia,Kent Group,site,-39.4693,147.2585,16,no,,A9,0,wdpa
Australia,Coolah Tops,site,-31.7658,150.1241,16,no,,A9,0,wdpa
Australia,Wingaroo,site,-39.8421,147.9474,16,no,,A9,0,wdpa
